iso3,year,gdppc_ppp
MLT,2020,50387.8220368582
MMR,2020,5926.83450206681
MNA,2020,9289.51192984256
MNE,2020,20904.6866227364
MNG,2020,14801.3420829185
MOZ,2020,1466.12476474476
MRT,2020,5963.23549793488
MUS,2020,22258.3868106268
MWI,2020,1656.43985192533
MYS,2020,29200.452632127
NAC,2020,65982.8101708618
NAM,2020,9652.24827219463
NER,2020,1615.69272448944
NGA,2020,7664.21099591193
NIC,2020,6523.3698502278
NLD,2020,64862.1922496366
NOR,2020,86096.0508947506
NPL,2020,4412.5420439395
NRU,2020,11304.5723318731
NZL,2020,46266.3954728951
OED,2020,48089.3143059651
OMN,2020,37560.5998714953
OSS,2020,22167.0818544728
PAK,2020,5135.01459288839
PAN,2020,26881.7987214437
PER,2020,13609.5999609595
PHL,2020,8455.18457134106
PLW,2020,18183.7369201975
PNG,2020,4077.63132163554
POL,2020,37852.8021313639
PRE,2020,4558.12052329208
PRI,2020,40171.38668761
PRT,2020,36852.22873381
PRY,2020,14991.6606201148
PSE,2020,5423.68254653126
PSS,2020,6347.24222055557
PST,2020,53247.1258755563
QAT,2020,103061.899444607
ROU,2020,35283.7523567852
RUS,2020,36376.3359375
RWA,2020,2520.31739425373
SAS,2020,7399.2146905549
SAU,2020,57420.7335736424
SDN,2020,3401.24975585938
SEN,2020,4018.04129277358
SGP,2020,115893.042395938
SLB,2020,2515.14143211528
SLE,2020,2752.62615440121
SLV,2020,9692.44931605799
SMR,2020,55998.071099456
SOM,2020,1396.05544674978
SRB,2020,21479.1679289814
SSA,2020,4915.93079254536
SSF,2020,4674.72999524284
SST,2020,20089.2426291376
STP,2020,5742.94724858826
SUR,2020,19091.3617184226
SVK,2020,36216.4002110814
SVN,2020,42463.5635346194
SWE,2020,59975.3644061895
SWZ,2020,9695.82498058755
SXM,2020,39265.7616790568
SYC,2020,30056.1994300968
SYR,2020,4633.34951847728
TCA,2020,19702.5368196855
TCD,2020,2513.02922729008
TEA,2020,17005.0148318455
TEC,2020,27934.620601194
TGO,2020,2570.48315208534
THA,2020,19957.257140917
TJK,2020,3724.7489591466
TKM,2020,15791.1775857601
TLA,2020,17418.3129478853
TLS,2020,6594.88175503901
TMN,2020,9317.39918230766
TON,2020,6980.41011734068
TSA,2020,7399.2146905549
TSS,2020,4674.72999524284
TTO,2020,30720.8876936042
TUN,2020,11955.5983698479
TUR,2020,28976.7179161611
TUV,2020,5154.45957834015
TZA,2020,3449.82153320313
UGA,2020,2678.00907202293
UKR,2020,17092.5390625
UMC,2020,18242.5421657835
URY,2020,27788.1854968153
USA,2020,67342.0709287722
UZB,2020,8727.41104939223
VCT,2020,15763.7054382539
VIR,2020,45055.7829303523
VNM,2020,11851.3965685649
VUT,2020,3259.99543753198
WLD,2020,18811.4935530315
WSM,2020,6745.29241350438
XKX,2020,11137.5028560404
ZAF,2020,13250.5666594456
ZMB,2020,3391.59541156095
ZWE,2020,4527.71988082724
ABW,2021,35104.7868035374
AFE,2021,4056.11301700129
AFG,2021,2144.16657002819
AFW,2021,5690.96774324307
AGO,2021,8862.28133314521
ALB,2021,18212.8702466686
AND,2021,59332.2029100127
ARB,2021,16164.6519137346
ARE,2021,68580.1485423483
ARG,2021,26300.274261175
ARM,2021,15921.705281964
ATG,2021,25745.4958067746
AUS,2021,58327.4146842325
AUT,2021,62968.9422311892
AZE,2021,20111.3756952109
BDI,2021,1035.53857384938
BEL,2021,60669.2137746531
BEN,2021,3464.2886286745
BFA,2021,2486.43093147762
BGD,2021,7441.06913961254
BGR,2021,30959.1118459807
BHR,2021,54954.6757895532
BHS,2021,31064.6822166194
BIH,2021,18286.7373324233
BLR,2021,27611.1801135157
BLZ,2021,11716.3267818656
BMU,2021,92319.6714861219
BOL,2021,11202.4409836707
BRA,2021,18075.7060048757
BRB,2021,17682.7314537483
BRN,2021,78248.797127611
BTN,2021,13458.812666743
BWA,2021,17960.6254447437
CAF,2021,1128.55237996459
CAN,2021,56995.1176781351
CEB,2021,40122.4708640722
CHE,2021,81001.4111206118
CHL,2021,29089.850459728
CHN,2021,20843.2978347377
CIV,2021,6045.20480490879
CMR,2021,4793.55628200196
COD,2021,1402.38560295221
COG,2021,6263.21161292636
COL,2021,17383.0901728295
COM,2021,3377.88518482587
CPV,2021,7685.41921393669
CRI,2021,23852.9253020002
CSS,2021,23493.3054375431
CUW,2021,24905.7684453244
CYM,2021,74160.4914000191
CYP,2021,47632.76953125
CZE,2021,47796.0337408466
DEU,2021,62530.7653199239
DJI,2021,5960.10807396825
DMA,2021,15808.9743503945
DNK,2021,69715.1809680929
DOM,2021,22053.4589869955
DZA,2021,14496.8654697299
EAP,2021,17966.232211586
EAR,2021,10831.8239677513
EAS,2021,21508.4957629882
ECA,2021,22121.8258332363
ECS,2021,42315.3860874903
ECU,2021,13507.4445638375
EGY,2021,15579.0160861551
EMU,2021,54187.8852814182
ESP,2021,44251.6658222621
EST,2021,44251.5374983455
ETH,2021,2588.41310215884
EUU,2021,51969.9654059153
FCS,2021,5861.94542901286
FIN,2021,56790.3766177692
FJI,2021,10322.4279638854
FRA,2021,52517.3354905855
FRO,2021,68426.7943218898
FSM,2021,3946.41608109166
GAB,2021,18523.5798032193
GBR,2021,51004.4271714238
GEO,2021,18915.6534005263
GHA,2021,6607.50297378321
GIN,2021,3738.8051255133
GMB,2021,2777.79620978324
GNB,2021,2522.76764302521
GNQ,2021,16821.4486470413
GRC,2021,33531.15511226
GRD,2021,15290.250903138
GRL,2021,69302.0088788237
GTM,2021,11825.141273764
GUY,2021,22865.9270968882
HIC,2021,55480.5274960962
HKG,2021,65884.9376260603
HND,2021,6202.98078812037
HPC,2021,3035.06077004993
HRV,2021,36930.2841941405
HTI,2021,3145.00681057269
HUN,2021,38887.1909527154
IBD,2021,16457.4028746827
IBT,2021,13292.3986834822
IDA,2021,4811.69213600445
IDB,2021,6358.44134848704
IDN,2021,12757.0746440204
IDX,2021,3995.34376501476
IND,2021,8050.01857452664
IRL,2021,116903.61243517
IRN,2021,15884.4276775963
IRQ,2021,12731.7535755129
ISL,2021,61610.2132740715
ISR,2021,46162.0822730247
ITA,2021,49825.3934111848
JAM,2021,10430.6909771759
JOR,2021,9182.496161256
JPN,2021,44355.3487163354
KAZ,2021,32945.8515725823
KEN,2021,5338.85243382781
KGZ,2021,5736.47883415154
KHM,2021,6225.53265474741
KIR,2021,3020.49399935695
KNA,2021,26896.6177065978
KOR,2021,51718.2518656631
KWT,2021,50651.9575337091
LAC,2021,17874.2749394029
LAO,2021,8080.43553249923
LBN,2021,11599.7755083765
LBR,2021,1539.20892304674
LBY,2021,12641.5097714075
LCA,2021,19101.1652956675
LCN,2021,18694.1407748025
LDC,2021,3754.2792879925
LIC,2021,2301.29090474346
LKA,2021,14316.1352225683
LMC,2021,7837.43334833358
LMY,2021,12449.4134388469
LSO,2021,2544.78249551214
LTE,2021,22189.5949316763
LTU,2021,45873.5273239486
LUX,2021,136772.443753292
LVA,2021,36912.0130602161
MAC,2021,73374.4486829589
MAR,2021,8623.265625
MDA,2021,15682.0703284653
MDG,2021,1577.43246056529
MDV,2021,19052.6224904311
MEA,2021,13650.4958301501
MEX,2021,20782.5877417545
MHL,2021,6767.95785510528
MIC,2021,13466.4888753658
MKD,2021,22144.2842571431
MLI,2021,2796.22793795433
MLT,2021,56852.3218512267
MMR,2021,5178.44718217164
MNA,2021,9497.25769111683
MNE,2021,23690.0773513056
MNG,2021,14792.2509086422
MOZ,2021,1457.23540930922
MRT,2021,5836.56580821897
MUS,2021,23010.2013826905
MWI,2021,1687.59358179651
MYS,2021,29822.8491831618
NAC,2021,69833.4948761015
NAM,2021,9709.09930646771
NER,2021,1585.59922021188
NGA,2021,7588.47885596359
NIC,2021,7119.16923360042
NLD,2021,68573.5648786446
NOR,2021,88984.1386736515
NPL,2021,4546.22970006289
NRU,2021,12112.2358384228
NZL,2021,48248.7176729892
OED,2021,50955.6018382245
OMN,2021,38719.4587682049
OSS,2021,23596.4033747237
PAK,2021,5367.27364714762
PAN,2021,30932.7627809145
PER,2021,15280.5512106486
PHL,2021,8857.78995115514
PLW,2021,15780.5501158866
PNG,2021,3976.90380116956
POL,2021,41059.5847829682
PRE,2021,4535.27416519741
PRI,2021,40559.474811812
PRT,2021,38657.6677223425
PRY,2021,15406.1670646576
PSE,2021,5663.12160743584
PSS,2021,6080.31594064428
PST,2021,56311.677590959
QAT,2021,116832.656941972
ROU,2021,37534.1559176911
RUS,2021,38638.4296875
RWA,2021,2733.43566762447
SAS,2021,8015.35674462811
SAU,2021,62690.4966645929
SDN,2021,3248.9755859375
SEN,2021,4173.67741399619
SGP,2021,132617.354020876
SLB,2021,2449.87009821452
SLE,2021,2849.38865926436
SLV,2021,10809.713399518
SMR,2021,64745.1316780701
SOM,2021,1392.31782053371
SRB,2021,23406.4036315634
SSA,2021,4958.95615019986
SSF,2021,4720.35761389047
SST,2021,21232.112433676
STP,2021,5732.69456061536
SUR,2021,18458.234999681
SVK,2021,38346.0935768177
SVN,2021,45914.0572392406
SWE,2021,62731.700616293
SWZ,2021,9990.43491951205
SXM,2021,40507.0672411717
SYC,2021,29979.8272686091
SYR,2021,4592.83860100874
TCA,2021,25056.4880515569
TCD,2021,2435.07274651099
TEA,2021,18167.5298896498
TEC,2021,29887.2836538263
TGO,2021,2638.81095267963
THA,2021,20242.7700035656
TJK,2021,3985.91247611219
TKM,2021,16434.1399060353
TLA,2021,18606.9346826624
TLS,2021,6825.04588630745
TMN,2021,9525.12514890875
TON,2021,6929.17669288438
TSA,2021,8015.35674462811
TSS,2021,4720.35761389047
TTO,2021,30482.1201798631
TUN,2021,12444.3264026887
TUR,2021,32105.5474400506
TUV,2021,5352.97862537897
TZA,2021,3493.0830078125
UGA,2021,2684.92035939744
UKR,2021,17846.408203125
UMC,2021,19507.2116769218
URY,2021,29431.8850087471
USA,2021,71307.4017277218
UZB,2021,9247.64382703929
VCT,2021,16200.8994597845
VIR,2021,46893.5496988741
VNM,2021,12048.9019935536
VUT,2021,3135.83664945678
WLD,2021,19866.7679184046
WSM,2021,6350.11428353253
XKX,2021,12362.4210181213
ZAF,2021,13681.9548144813
ZMB,2021,3503.03491418372
ZWE,2021,4827.0886936086
ABW,2022,38979.8358245412
AFE,2022,4106.50190693219
AFG,2022,1981.71016810561
AFW,2022,5806.17289006101
AGO,2022,8950.14259255142
ALB,2022,19388.8731331744
AND,2022,63913.3835079105
ARB,2022,16905.4902749583
ARE,2022,70075.6300053372
ARG,2022,27825.0273492567
ARM,2022,17886.1783877168
ATG,2022,27941.7851474762
AUS,2022,60029.1329190733
AUT,2022,65694.5513287254
AZE,2022,21051.2442291612
BDI,2022,1031.25412243175
BEL,2022,62561.7810453236
BEN,2022,3588.32519938147
BFA,2022,2469.19956941259
BGD,2022,7888.16389098304
BGR,2022,32433.7937497005
BHR,2022,57572.997981018
BHS,2022,34342.9285316569
BIH,2022,19298.1971056448
BLR,2022,26537.5083081674
BLZ,2022,12565.3645829576
BMU,2022,98145.1689383889
BOL,2022,11487.7148799194
BRA,2022,18554.0461828519
BRB,2022,20716.2851304966
BRN,2022,76357.829114996
BTN,2022,14061.3120274588
BWA,2022,18647.3734588832
CAF,2022,1136.80171107045
CAN,2022,58321.0611834624
CEB,2022,41834.7254053812
CHE,2022,82777.293582076
CHL,2022,29569.4775527937
CHN,2022,21499.3822834427
CIV,2022,6272.26395759415
CMR,2022,4843.65038202917
COD,2022,1484.33841881449
COG,2022,6205.1050414034
COL,2022,18458.7209460704
COM,2022,3399.27830776976
CPV,2022,8850.1066918812
CRI,2022,24831.7193480342
CSS,2022,27046.7067687718
CUW,2022,26734.6457811916
CYM,2022,76818.8004032916
CYP,2022,50623.796875
CZE,2022,48390.661678675
DEU,2022,63676.087821808
DJI,2022,6180.67998594606
DMA,2022,17550.8009946466
DNK,2022,69475.3198650883
DOM,2022,22986.95808105
DZA,2022,14782.2002970247
EAP,2022,18600.020880698
EAR,2022,11378.5486537272
EAS,2022,22175.197366634
ECA,2022,22272.1276293128
ECS,2022,43405.8010013308
ECU,2022,14186.6388544625
EGY,2022,16360.3907750364
EMU,2022,56046.7480108303
ESP,2022,46733.4809780536
EST,2022,43128.6327713627
ETH,2022,2655.59276743729
EUU,2022,53777.4777646451
FCS,2022,5693.99860611589
FIN,2022,57068.3056478074
FJI,2022,12118.3182710082
FRA,2022,53673.8137406422
FRO,2022,70256.7191950519
FSM,2022,3814.99076486823
GAB,2022,18662.0497970621
GBR,2022,53139.151252206
GEO,2022,20966.5280391134
GHA,2022,6728.45414012286
GIN,2022,3792.01068836277
GMB,2022,2863.18049829859
GNB,2022,2603.24022588591
GNQ,2022,16932.7706827155
GRC,2022,35831.3441781205
GRD,2022,16376.4273099594
GRL,2022,70681.2253902158
GTM,2022,12147.9309684074
GUY,2022,37068.1993827588
HIC,2022,56904.4456638627
HKG,2022,64036.6454154727
HND,2022,6352.58710177732
HPC,2022,3090.26152222753
HRV,2022,39864.0100879958
HTI,2022,3057.42840826502
HUN,2022,40610.9711368238
IBD,2022,17005.3678316537
IBT,2022,13682.5662834982
IDA,2022,4924.78728035756
IDB,2022,6528.77500867617
IDN,2022,13334.2653947637
IDX,2022,4079.70265824005
IND,2022,8594.39190499879
IRL,2022,123219.076059494
IRN,2022,16377.9610645368
IRQ,2022,13433.3977166987
ISL,2022,65380.3173049324
ISR,2022,48098.187235579
ITA,2022,52333.3274270604
JAM,2022,11096.6377085321
JOR,2022,9266.57538251337
JPN,2022,44972.3438362201
KAZ,2022,33506.2614893237
KEN,2022,5491.69378280246
KGZ,2022,6139.77788825006
KHM,2022,6458.3681488084
KIR,2022,3107.77604642687
KNA,2022,29749.8700864823
KOR,2022,53228.6035655365
KWT,2022,51379.8833194119
LAC,2022,18478.2971735689
LAO,2022,8183.03286472653
LBN,2022,11474.7505845558
LBR,2022,1578.99837069175
LBY,2022,11450.0598552928
LCA,2022,22962.2818144554
LCN,2022,19352.1819162164
LDC,2022,3853.83273030739
LIC,2022,2312.38443050134
LKA,2022,13249.065064602
LMC,2022,8238.69538193574
LMY,2022,12853.4642681799
LSO,2022,2577.54544127769
LTE,2022,22841.9944082023
LTU,2022,46651.2145810247
LUX,2022,132570.826463419
LVA,2022,37718.7097958367
MAC,2022,59921.441691873
MAR,2022,8690.4482421875
MDA,2022,15358.0153548867
MDG,2022,1602.71368352337
MDV,2022,21357.8112511153
MEA,2022,14243.8848577148
MEX,2022,21391.8573692427
MHL,2022,6936.86510911803
MIC,2022,13929.3023033056
MKD,2022,22822.3280431288
MLI,2022,2813.81095962843
MLT,2022,56841.958125813
MMR,2022,5350.47666899931
MNA,2022,9771.32115919459
MNE,2022,25583.4216629604
MNG,2022,15310.4349469163
MOZ,2022,1476.66560298097
MRT,2022,6053.26178155509
MUS,2022,25085.9891959451
MWI,2022,1659.95933825168
MYS,2022,32129.2217820113
NAC,2022,71184.9572983365
NAM,2022,9953.09752403491
NER,2022,1717.51891457684
NGA,2022,7752.26206532009
NIC,2022,7277.82264804562
NLD,2022,71324.0360349277
NOR,2022,91051.0831968407
NPL,2022,4763.38751073946
NRU,2022,12363.6457029853
NZL,2022,49964.1765523158
OED,2022,52344.6903615246
OMN,2022,39780.2122774985
OSS,2022,24125.978168384
PAK,2022,5526.27928310213
PAN,2022,33915.1526066674
PER,2022,15559.821643644
PHL,2022,9457.10395402883
PLW,2022,16040.9080564681
PNG,2022,4125.49303365201
POL,2022,43405.0215797441
PRE,2022,4624.99225982559
PRI,2022,42310.9585064702
PRT,2022,41070.861152974
PRY,2022,15259.1456311862
PSE,2022,5753.08395899307
PSS,2022,6653.2312628164
PST,2022,57682.9366418842
QAT,2022,114740.16518158
ROU,2022,39256.9888833852
RUS,2022,38214.49609375
RWA,2022,2892.45964942821
SAS,2022,8522.02555266368
SAU,2022,67178.5902274906
SDN,2022,3132.0771484375
SEN,2022,4228.73382642974
SGP,2022,133571.962410322
SLB,2022,2330.10309195408
SLE,2022,2934.73326430435
SLV,2022,11085.6178074688
SMR,2022,70887.573899815
SOM,2022,1387.54753732191
SRB,2022,24651.9500494588
SSA,2022,5035.76910820244
SSF,2022,4796.06641542138
SST,2022,22449.9535899521
STP,2022,5632.13890715047
SUR,2022,18742.5873760369
SVK,2022,38664.9076949851
SVN,2022,47050.0676441642
SWE,2022,63088.4236678734
SWZ,2022,9927.60567008139
SXM,2022,45515.6523389272
SYC,2022,27978.1770550937
SYR,2022,4454.85373271464
TCA,2022,28209.6242536079
TCD,2022,2449.48251052484
TEA,2022,18808.7249692887
TEC,2022,30145.8653395354
TGO,2022,2739.68813234711
THA,2022,20762.7952598527
TJK,2022,4213.75618362687
TKM,2022,17119.5744946142
TLA,2022,19256.4973758813
TLS,2022,5348.49200064987
TMN,2022,9800.72244713619
TON,2022,6810.60970632543
TSA,2022,8522.02555266368
TSS,2022,4796.06641542137
TTO,2022,30784.1112580356
TUN,2022,12712.22345453
TUR,2022,33520.8111384208
TUV,2022,5498.18455447209
TZA,2022,3546.98095703125
UGA,2022,2724.90609568409
UKR,2022,13787.12109375
UMC,2022,20094.8379948072
URY,2022,30804.7032775797
USA,2022,72679.2575396348
UZB,2022,9607.56167273449
VCT,2022,16835.023514541
VIR,2022,46479.2996685326
VNM,2022,12979.7639049934
VUT,2022,3222.83595459346
WLD,2022,20409.442097194
WSM,2022,6449.36505263744
XKX,2022,13022.4627441502
ZAF,2022,13767.4967589936
ZMB,2022,3585.12379084347
ZWE,2022,5036.76136109489
ABW,2023,41964.7711908515
AFE,2023,4083.99300263507
AFG,2023,1983.81261992909
AFW,2023,5874.95107983729
AGO,2023,8788.26106439635
ALB,2023,20481.0358398226
AND,2023,64631.2963909271
ARB,2023,16802.3230898913
ARE,2023,70239.8552855072
ARG,2023,27230.3968496682
ARM,2023,19402.7510915578
ATG,2023,28474.0444178181
AUS,2023,60684.9596204883
AUT,2023,64536.2981841434
AZE,2023,21310.7386915022
BDI,2023,1036.16712196238
BEL,2023,63095.4017281289
BEN,2023,3721.21254814808
BFA,2023,2486.20669812871
BGD,2023,8242.39798977242
BGR,2023,33073.8179631314
BHR,2023,57819.9051831242
BHS,2023,35221.2696932313
BIH,2023,19805.0002774731
BLR,2023,27782.4380139967
BLZ,2023,12371.0086545348
BMU,2023,103052.348367859
BOL,2023,11616.1575595159
BRA,2023,19079.8122132253
BRB,2023,21318.6724772626
BRN,2023,76616.7014884981
BTN,2023,14610.2959119536
BWA,2023,18932.4802712334
CAF,2023,1132.67643369804
CAN,2023,57517.4431587432
CEB,2023,42109.6797264149
CHE,2023,82295.2993346568
CHL,2023,29563.6780243659
CHN,2023,22687.0758723942
CIV,2023,6520.89886460031
CMR,2023,4875.25120768005
COD,2023,1559.33806475859
COG,2023,6172.28776650683
COL,2023,18382.9976800475
COM,2023,3434.40177367723
CPV,2023,9228.4604533114
CRI,2023,25979.6286150717
CSS,2023,29615.1562021489
CUW,2023,27617.9204919042
CYM,2023,79675.8568481808
CYP,2023,51453.7265625
CZE,2023,47558.4106763314
DEU,2023,63039.3719696432
DJI,2023,6510.67859061619
DMA,2023,18278.2253401989
DNK,2023,69379.22000847
DOM,2023,23282.4895071054
DZA,2023,15159.3242373415
EAP,2023,19522.1886573188
EAR,2023,11835.7249251279
EAS,2023,23098.9334393628
ECA,2023,23558.5515901193
ECS,2023,44089.5069128639
ECU,2023,14343.0190134813
EGY,2023,16691.387399222
EMU,2023,56110.2561221396
ESP,2023,47322.5937004504
EST,2023,41288.6165892158
ETH,2023,2757.95923634026
EUU,2023,53869.324634409
FCS,2023,5715.72946707477
FIN,2023,56250.8787899319
FJI,2023,13194.8047570404
FRA,2023,54296.7230897731
FRO,2023,71807.3137035442
FSM,2023,3814.72009332148
GAB,2023,18701.4227766897
GBR,2023,52592.6822066393
GEO,2023,22590.5293649146
GHA,2023,6808.53775165029
GIN,2023,3904.82395527998
GMB,2023,2963.59873325179
GNB,2023,2693.77665018683
GNQ,2023,15688.2384192658
GRC,2023,36700.5134631055
GRD,2023,17093.1562867447
GRL,2023,71037.5372239623
GTM,2023,12384.948508094
GUY,2023,49312.3603225444
HIC,2023,57537.2480250637
HKG,2023,64434.5576690871
HND,2023,6467.8800352783
HPC,2023,3108.28187922993
HRV,2023,41320.2032633085
HTI,2023,2965.94622340134
HUN,2023,40333.2546888118
IBD,2023,17766.2593239496
IBT,2023,14206.191212155
IDA,2023,4971.80174178335
IDB,2023,6578.77290433938
IDN,2023,13889.9749067297
IDX,2023,4128.98529207924
IND,2023,9301.75603225735
IRL,2023,117862.128878959
IRN,2023,17044.8173461033
IRQ,2023,13202.3228073875
ISL,2023,68118.3960312086
ISR,2023,47527.151024672
ITA,2023,52870.3261442897
JAM,2023,11398.8120394641
JOR,2023,9381.35436036929
JPN,2023,45858.6595131439
KAZ,2023,34703.2349286604
KEN,2023,5691.82513474417
KGZ,2023,6575.77541290499
KHM,2023,6695.29194763723
KIR,2023,3140.58326370439
KNA,2023,30616.577281386
KOR,2023,54029.3434990785
KWT,2023,47777.4012284844
LAC,2023,18750.3841957787
LAO,2023,8372.15591874407
LBN,2023,11330.2687387422
LBR,2023,1616.92373356695
LBY,2023,12476.5974944083
LCA,2023,23403.7440265988
LCN,2023,19656.62856612
LDC,2023,3892.8643306095
LIC,2023,2245.1287272549
LKA,2023,13024.9404319855
LMC,2023,8649.74836033665
LMY,2023,13367.5334663071
LSO,2023,2595.82951058542
LTE,2023,23800.7463665794
LTU,2023,46159.7081733083
LUX,2023,130048.92038753
LVA,2023,37277.7217221317
MAC,2023,104815.20003062
MAR,2023,8915.3515625
MDA,2023,15990.4793311152
MDG,2023,1629.46097248642
MDV,2023,22333.0477138175
MEA,2023,14296.2954321092
MEX,2023,21917.24858366
MHL,2023,6801.61469241924
MIC,2023,14521.6809816517
MKD,2023,23455.319400522
MLI,2023,2860.42819002278
MLT,2023,60418.3949311068
MMR,2023,5364.13797034429
MNA,2023,9881.84787217171
MNE,2023,27243.51720726
MNG,2023,16222.8638898529
MOZ,2023,1512.27640791481
MRT,2023,6276.47521079359
MUS,2023,26635.0124048697
MWI,2023,1649.29873234551
MYS,2023,32857.6676600774
NAC,2023,72394.1241275026
NAM,2023,10137.6726120025
NER,2023,1689.56425367067
NGA,2023,7843.83461990405
NIC,2023,7496.5292687685
NLD,2023,70198.9297909022
NOR,2023,90085.4382059786
NPL,2023,4861.23030387639
NRU,2023,12372.5209531064
NZL,2023,49508.2697230172
OED,2023,52929.4284227082
OMN,2023,37793.6164427762
OSS,2023,24570.763349387
PAK,2023,5418.7693189297
PAN,2023,35872.9506479276
PER,2023,15327.5819994558
PHL,2023,9898.53294588746
PLW,2023,16425.9722714446
PNG,2023,4205.84773981096
POL,2023,43672.7668014946
PRE,2023,4619.11355930906
PRI,2023,42837.8994791262
PRT,2023,41768.2549192626
PRY,2023,15826.087501295
PSE,2023,5361.13098084938
PSS,2023,7078.57376542142
PST,2023,58518.6227353904
QAT,2023,116563.992526162
ROU,2023,40116.8555054263
RUS,2023,39887.33984375
RWA,2023,3062.99909649442
SAS,2023,9169.17425959869
SAU,2023,64481.8441927288
SDN,2023,2181.0791015625
SEN,2023,4304.76148720232
SGP,2023,129555.245509242
SLB,2023,2339.57493302805
SLE,2023,3034.94608285625
SLV,2023,11424.6459176917
SMR,2023,70951.7895931976
SOM,2023,1401.64735228455
SRB,2023,25735.2402009063
SSA,2023,5040.15417908639
SSF,2023,4810.21576811861
SST,2023,23360.6426585898
STP,2023,5541.3016760535
SUR,2023,19020.8663908707
SVK,2023,39518.2209359245
SVN,2023,47977.4268117652
SWE,2023,62662.7652797761
SWZ,2023,10181.5040730397
